
SetupTitle, ID-VG Postbreak
PrimitiveTest, I/V Sweep
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, V1
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -2
TestParameter, Output.Graph.XAxis.Right, 6
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, I2
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, -0.1
TestParameter, Output.Graph.YAxis.Top, 0.1
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, Output.List.Data, V1, I1, V2, I2, V3, I3, V4, I4
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 03/10/2023 17:23:05
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 59
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, cf1cd67d-767f-4bb3-873e-b5632cc17b01
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, V1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -2
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, I2
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1.3E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 5.4E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, -2.40740798696859E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, -2.40740798696859E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, -2.40740798696859E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, -2.40740798696859E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, -2.40740798696859E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:MP, Name=V1, Direction=Double, Linear/Log=LINEAR, Start=-2 V, Stop=6 V, Step=40 mV, No. of Steps=201, Compliance=100 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU2:MP, Name=V2, Source Mode=V, Source=250 mV, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, V1, I1, V2, I2, V3, I3, V4, I4
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, V, A, V, A, V, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, ID-VG Postbreak
Dimension1, 402, 402, 402, 402, 402, 402, 402, 402
Dimension2, 1, 1, 1, 1, 1, 1, 1, 1
DataName, V1, V2, I1, I2, V3, I3, V4, I4
DataValue, -2, 0.25, -5.9E-12, 1.622E-11, , , , 
DataValue, -1.96, 0.25, -3.2E-12, 1.541E-11, , , , 
DataValue, -1.92, 0.25, -2.52E-12, 1.424E-11, , , , 
DataValue, -1.8800000000000001, 0.25, -1.5300000000000001E-12, 1.548E-11, , , , 
DataValue, -1.84, 0.25, -1.8900000000000002E-12, 1.6430000000000002E-11, , , , 
DataValue, -1.8, 0.25, -1.41E-12, 1.519E-11, , , , 
DataValue, -1.76, 0.25, -1.36E-12, 1.4920000000000002E-11, , , , 
DataValue, -1.72, 0.25, -2.01E-12, 1.5340000000000002E-11, , , , 
DataValue, -1.68, 0.25, -5E-13, 1.5870000000000002E-11, , , , 
DataValue, -1.6400000000000001, 0.25, -1.22E-12, 1.6140000000000002E-11, , , , 
DataValue, -1.6, 0.25, -8.300000000000001E-13, 1.4920000000000002E-11, , , , 
DataValue, -1.56, 0.25, -8.6000000000000007E-13, 1.393E-11, , , , 
DataValue, -1.52, 0.25, -1.1000000000000001E-13, 1.57E-11, , , , 
DataValue, -1.48, 0.25, -7.100000000000001E-13, 1.644E-11, , , , 
DataValue, -1.44, 0.25, -1.9000000000000002E-13, 1.537E-11, , , , 
DataValue, -1.4000000000000001, 0.25, 4.0000000000000006E-14, 1.4160000000000001E-11, , , , 
DataValue, -1.36, 0.25, -7.100000000000001E-13, 1.568E-11, , , , 
DataValue, -1.32, 0.25, 2.9000000000000003E-13, 1.5940000000000002E-11, , , , 
DataValue, -1.28, 0.25, -4.9E-13, 1.632E-11, , , , 
DataValue, -1.24, 0.25, 2.3000000000000003E-13, 1.432E-11, , , , 
DataValue, -1.2, 0.25, 2.0000000000000003E-14, 1.3980000000000001E-11, , , , 
DataValue, -1.16, 0.25, -2E-13, 1.533E-11, , , , 
DataValue, -1.12, 0.25, -1.1000000000000001E-13, 1.653E-11, , , , 
DataValue, -1.08, 0.25, 7.4000000000000008E-13, 1.595E-11, , , , 
DataValue, -1.04, 0.25, 7.2000000000000006E-13, 1.478E-11, , , , 
DataValue, -1, 0.25, -4.2000000000000003E-13, 1.4630000000000002E-11, , , , 
DataValue, -0.96, 0.25, 9.3E-13, 1.6200000000000003E-11, , , , 
DataValue, -0.92, 0.25, 1.4E-13, 1.604E-11, , , , 
DataValue, -0.88, 0.25, 8.8000000000000009E-13, 1.502E-11, , , , 
DataValue, -0.84, 0.25, 2.6E-13, 1.4160000000000001E-11, , , , 
DataValue, -0.8, 0.25, -1.2000000000000002E-13, 1.469E-11, , , , 
DataValue, -0.76, 0.25, 1.1000000000000002E-12, 1.6030000000000002E-11, , , , 
DataValue, -0.72, 0.25, -4.6000000000000006E-13, 1.6070000000000002E-11, , , , 
DataValue, -0.68, 0.25, 1.13E-12, 1.506E-11, , , , 
DataValue, -0.64, 0.25, 8.4000000000000006E-13, 1.341E-11, , , , 
DataValue, -0.6, 0.25, 4.6000000000000006E-13, 1.528E-11, , , , 
DataValue, -0.56, 0.25, 9.000000000000001E-13, 1.5980000000000003E-11, , , , 
DataValue, -0.52, 0.25, 7E-13, 1.506E-11, , , , 
DataValue, -0.48, 0.25, 1.0100000000000001E-12, 1.423E-11, , , , 
DataValue, -0.44, 0.25, 2.7E-13, 1.5050000000000002E-11, , , , 
DataValue, -0.4, 0.25, 8.4000000000000006E-13, 1.6140000000000002E-11, , , , 
DataValue, -0.36, 0.25, 6.0000000000000007E-13, 1.612E-11, , , , 
DataValue, -0.32, 0.25, 1.6E-12, 1.57E-11, , , , 
DataValue, -0.28, 0.25, 9.4E-13, 1.4170000000000001E-11, , , , 
DataValue, -0.24, 0.25, 3.7000000000000004E-13, 1.5760000000000002E-11, , , , 
DataValue, -0.2, 0.25, 1.5200000000000002E-12, 1.648E-11, , , , 
DataValue, -0.16, 0.25, 1.3300000000000002E-12, 1.675E-11, , , , 
DataValue, -0.12, 0.25, 1.4E-12, 1.595E-11, , , , 
DataValue, -0.08, 0.25, 8.6000000000000007E-13, 1.3980000000000001E-11, , , , 
DataValue, -0.04, 0.25, 5.1E-13, 1.526E-11, , , , 
DataValue, 0, 0.25, 1.07E-12, 1.573E-11, , , , 
DataValue, 0.04, 0.25, 7.100000000000001E-13, 1.5960000000000002E-11, , , , 
DataValue, 0.08, 0.25, 1.31E-12, 1.5360000000000002E-11, , , , 
DataValue, 0.12, 0.25, 6.1E-13, 1.4470000000000001E-11, , , , 
DataValue, 0.16, 0.25, 1.6200000000000002E-12, 1.5980000000000003E-11, , , , 
DataValue, 0.2, 0.25, 1.5800000000000001E-12, 1.701E-11, , , , 
DataValue, 0.24, 0.25, 1.7200000000000001E-12, 1.54E-11, , , , 
DataValue, 0.28, 0.25, 1.4300000000000002E-12, 1.3850000000000001E-11, , , , 
DataValue, 0.32, 0.25, 1.6200000000000002E-12, 1.519E-11, , , , 
DataValue, 0.36, 0.25, 1.5300000000000001E-12, 1.672E-11, , , , 
DataValue, 0.4, 0.25, 9.4E-13, 1.704E-11, , , , 
DataValue, 0.44, 0.25, 1.1100000000000001E-12, 1.6270000000000002E-11, , , , 
DataValue, 0.48, 0.25, 7.2000000000000006E-13, 1.529E-11, , , , 
DataValue, 0.52, 0.25, 6.6E-13, 1.6360000000000002E-11, , , , 
DataValue, 0.56, 0.25, 2.16E-12, 1.71E-11, , , , 
DataValue, 0.6, 0.25, 1.9200000000000003E-12, 1.692E-11, , , , 
DataValue, 0.64, 0.25, 2E-12, 1.5210000000000002E-11, , , , 
DataValue, 0.68, 0.25, 1.7500000000000002E-12, 1.4630000000000002E-11, , , , 
DataValue, 0.72, 0.25, 1.5800000000000001E-12, 1.635E-11, , , , 
DataValue, 0.76, 0.25, 1.3000000000000001E-12, 1.7160000000000002E-11, , , , 
DataValue, 0.8, 0.25, 1.45E-12, 1.668E-11, , , , 
DataValue, 0.84, 0.25, 2.01E-12, 1.548E-11, , , , 
DataValue, 0.88, 0.25, 1.1500000000000002E-12, 1.566E-11, , , , 
DataValue, 0.92, 0.25, 1.8700000000000003E-12, 1.7510000000000003E-11, , , , 
DataValue, 0.96, 0.25, 2.0700000000000003E-12, 1.794E-11, , , , 
DataValue, 1, 0.25, 2.39E-12, 1.702E-11, , , , 
DataValue, 1.04, 0.25, 2.1700000000000002E-12, 1.612E-11, , , , 
DataValue, 1.08, 0.25, 1.7000000000000002E-12, 1.653E-11, , , , 
DataValue, 1.12, 0.25, 2.09E-12, 1.814E-11, , , , 
DataValue, 1.16, 0.25, 1.14E-12, 1.83E-11, , , , 
DataValue, 1.2, 0.25, 2.6300000000000003E-12, 1.775E-11, , , , 
DataValue, 1.24, 0.25, 1.6200000000000002E-12, 1.661E-11, , , , 
DataValue, 1.28, 0.25, 1.4E-12, 1.801E-11, , , , 
DataValue, 1.32, 0.25, 2.0700000000000003E-12, 1.881E-11, , , , 
DataValue, 1.36, 0.25, 2.28E-12, 1.925E-11, , , , 
DataValue, 1.4000000000000001, 0.25, 2.6300000000000003E-12, 1.872E-11, , , , 
DataValue, 1.44, 0.25, 1.95E-12, 1.8930000000000003E-11, , , , 
DataValue, 1.48, 0.25, 2.51E-12, 2.1020000000000002E-11, , , , 
DataValue, 1.52, 0.25, 2.2500000000000003E-12, 2.227E-11, , , , 
DataValue, 1.56, 0.25, 2.51E-12, 2.2220000000000002E-11, , , , 
DataValue, 1.6, 0.25, 2.3500000000000003E-12, 2.2190000000000003E-11, , , , 
DataValue, 1.6400000000000001, 0.25, 2.19E-12, 2.3640000000000002E-11, , , , 
DataValue, 1.68, 0.25, 2.5000000000000003E-12, 2.6300000000000002E-11, , , , 
DataValue, 1.72, 0.25, 2.77E-12, 2.7850000000000003E-11, , , , 
DataValue, 1.76, 0.25, 3.23E-12, 2.7960000000000003E-11, , , , 
DataValue, 1.8, 0.25, 2.2700000000000002E-12, 2.8120000000000002E-11, , , , 
DataValue, 1.84, 0.25, 2.5000000000000003E-12, 3.3450000000000005E-11, , , , 
DataValue, 1.8800000000000001, 0.25, 2.62E-12, 3.645E-11, , , , 
DataValue, 1.92, 0.25, 2.4500000000000003E-12, 3.914E-11, , , , 
DataValue, 1.96, 0.25, 2.79E-12, 4.196E-11, , , , 
DataValue, 2, 0.25, 2.5300000000000003E-12, 4.6740000000000005E-11, , , , 
DataValue, 2.04, 0.25, 3.23E-12, 5.1510000000000005E-11, , , , 
DataValue, 2.08, 0.25, 2.9E-12, 5.7190000000000005E-11, , , , 
DataValue, 2.12, 0.25, 3.15E-12, 6.313E-11, , , , 
DataValue, 2.16, 0.25, 2.14E-12, 7.0430000000000009E-11, , , , 
DataValue, 2.2, 0.25, 2.79E-12, 8.164E-11, , , , 
DataValue, 2.24, 0.25, 3.43E-12, 9.38E-11, , , , 
DataValue, 2.2800000000000002, 0.25, 3.1600000000000003E-12, 1.0425E-10, , , , 
DataValue, 2.32, 0.25, 2.77E-12, 1.1845000000000002E-10, , , , 
DataValue, 2.36, 0.25, 3.5000000000000004E-12, 1.3694000000000002E-10, , , , 
DataValue, 2.4, 0.25, 3.9300000000000004E-12, 1.5886E-10, , , , 
DataValue, 2.44, 0.25, 2.9400000000000004E-12, 1.8416000000000001E-10, , , , 
DataValue, 2.48, 0.25, 3.76E-12, 2.1202E-10, , , , 
DataValue, 2.52, 0.25, 2.9400000000000004E-12, 2.4520000000000004E-10, , , , 
DataValue, 2.56, 0.25, 3.1600000000000003E-12, 2.8888000000000004E-10, , , , 
